spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
jan2023-401_120-034_SPEAKER_00;money;NOUN;2;Oo;Oo;Oo;[69.7, 56];oO;Oo;Oo;[183.7224737614368, 218.91490076402894];[30, 75];[84.5977964455259, 79.61606462473786];[97, 87];[0.15999999999999992, 0.029999999999999805];[82, 6];217.5884537757503;220.1050329391092;1.2638152426624796;False;1.83;2.15;jan2023-401_120-034_SPEAKER_00_5.TextGrid;wsfx9WQ
jan2023-401_120-034_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[55.3, 69];Oo;oO;oO;[226.25718058201068, 211.07946320581854];[82, 70];[73.23569266039941, 74.16114497998298];[35, 46];[0.06000000000000005, 0.23999999999999977];[49, 91];206.4439270840156;229.51512036843127;5.166889468815045;True;2.89;3.37;jan2023-401_120-034_SPEAKER_00_5.TextGrid;VkYNqNh
jan2023-401_120-034_SPEAKER_00;legally;ADV;3;Ooo;Ooo;oOo;[72.7, 75.3, 71.3];ooO;Ooo;ooO;[238.08706475618393, 237.64810315970047, 238.39207255892384];[89, 89, 90];[75.92541323661715, 75.29521894490998, 71.98015295132714];[64, 60, 28];[0.09999999999999964, 0.1299999999999999, 0.35999999999999943];[65, 77, 96];233.34848216036642;240.38564685751672;1.4036180804485001;True;4.51;5.31;jan2023-401_120-034_SPEAKER_00_5.TextGrid;uwV7V6g
jan2023-401_120-034_SPEAKER_00;legally;ADV;3;Ooo;Ooo;ooO;[59.3, 50.3, 68.7];ooO;Ooo;ooO;[230.54939941434682, 237.000756020957, 240.35250775492267];[84, 88, 91];[75.24101569807549, 74.20534329314418, 73.67578257886647];[59, 47, 41];[0.040000000000000036, 0.03000000000000025, 0.1200000000000001];[35, 16, 74];231.63018817164925;244.63175734293415;4.138479517654384;True;7.2;7.59;jan2023-401_120-034_SPEAKER_00_5.TextGrid;5n7HxaD
jan2023-401_120-034_SPEAKER_00;obligation;NOUN;4;ooOo;ooOo;ooOo;[62.3, 61.3, 78, 60.3];oooO;ooOo;ooOo;[220.59426863091127, 222.18283813528913, 213.86070144970674, 232.64315522055904];[77, 79, 72, 85];[76.27599179162812, 75.83652811624297, 80.87423604953682, 75.3654388023288];[67, 62, 90, 61];[0.04999999999999982, 0.04999999999999982, 0.11999999999999922, 0.040000000000000924];[43, 43, 72, 35];230.6566910054671;234.26932065770325;1.4774845309758966;True;7.79;8.57;jan2023-401_120-034_SPEAKER_00_5.TextGrid;nlGpylI
jan2023-401_120-034_SPEAKER_00;animal;NOUN;3;Ooo;Ooo;Ooo;[69, 42.3, 66.3];Ooo;Ooo;ooO;[220.56025397956478, 205.60764823977797, 200.59267128795574];[77, 64, 55];[77.27767052486864, 72.91853392012901, 76.48551680858141];[74, 33, 69];[0.07000000000000028, 0.03999999999999915, 0.120000000000001];[56, 30, 75];199.2700223868623;202.61566864119115;1.0479744053908462;False;9.45;9.84;jan2023-401_120-034_SPEAKER_00_5.TextGrid;pz4cTWR
jan2023-401_120-034_SPEAKER_00;testing;NOUN;2;Oo;Oo;oO;[44.7, 51];oO;oO;Oo;[205.85401267470368, 226.4636422592812];[65, 82];[72.58330792056113, 73.64739874067155];[31, 41];[0.049999999999998934, 0.03999999999999915];[38, 30];220.99708912598933;231.2277755068532;4.729677884191051;True;9.84;10.3;jan2023-401_120-034_SPEAKER_00_5.TextGrid;6HfowJL
jan2023-401_120-034_SPEAKER_00;creative;ADJ;3;oOo;oOo;oOo;[60, 66.7, 59.3];Ooo;ooO;oOo;[201.55265260721262, 192.9527369155418, 142.2425882499925];[57, 42, 17];[79.12838285835903, 78.03794907877034, 80.93411211637601];[85, 80, 91];[0.049999999999998934, 0.13000000000000078, 0.10999999999999943];[38, 78, 70];130.81568960692456;172.10031342159095;15.000810885386915;False;11.78;12.38;jan2023-401_120-034_SPEAKER_00_5.TextGrid;FxlCbTU
jan2023-401_120-034_SPEAKER_00;about;ADP;2;oO;oO;oO;[37.7, 60.7];oO;Oo;oO;[101.52926242931682, 196.7488902399172];[5, 51];[76.034446744419, 74.98500723774706];[65, 57];[0.04999999999999982, 0.1200000000000001];[43, 74];190.49127218770695;201.02343081693002;2.582643672537718;True;2.31;2.71;jan2023-401_120-034_SPEAKER_00_6.TextGrid;Hf8KaDn
jan2023-401_120-034_SPEAKER_00;efficiency;NOUN;4;oOoo;oOoo;ooOo;[58.3, 54.3, 65.7, 25];oOoo;Oooo;ooOo;[218.84705638910225, 219.56489944917735, 216.3216758933401, 209.39287462389075];[74, 76, 73, 69];[76.25903588403862, 73.41585039790935, 75.14484692768129, 57.07692115749805];[66, 38, 58, 0];[0.040000000000000036, 0.06000000000000005, 0.10000000000000009, 0.029999999999999805];[35, 49, 66, 6];209.07927247180032;209.63599118151586;0.2849738491637083;False;2.71;3.4;jan2023-401_120-034_SPEAKER_00_6.TextGrid;oGLBnSM
jan2023-401_120-034_SPEAKER_00;increase;VERB;2;oO/Oo;oO;oO;[51.7, 61];Oo;Oo;oO;[220.98862704903829, 202.05472835531265];[78, 59];[73.90805113883529, 73.53741528390866];[42, 40];[0.040000000000000036, 0.16999999999999993];[35, 84];180.29665482280225;213.52602497764056;9.969419894656053;True;3.77;4.29;jan2023-401_120-034_SPEAKER_00_6.TextGrid;FOEz9rz
jan2023-401_120-034_SPEAKER_00;development;NOUN;4;oOoo;oOoo;oooO;[44, 31.7, 13.3, 51];oooO;Oooo;Oooo;[184.26508262599725, 187.06628491350415, 185.356019945587, 240.51355239116015];[31, 35, 32, 91];[73.46392275158013, 69.2463909378962, 64.34348811627049, 71.79992594738444];[38, 17, 3, 27];[0.08999999999999986, 0.04999999999999982, 0.02999999999999936, 0.040000000000000036];[63, 43, 5, 35];227.1385461356515;255.07827325967042;11.758565035409074;False;4.36;5.25;jan2023-401_120-034_SPEAKER_00_6.TextGrid;IawpXhM
jan2023-401_120-034_SPEAKER_00;about;ADP;2;oO;oO;oO;[25.7, 71];Oo;oO;oO;[202.9039204434923, 201.74356154175067];[61, 58];[48.32130165858747, 75.73450431522302];[0, 62];[0.03000000000000025, 0.27999999999999936];[16, 93];185.7807477673348;212.64232428026176;9.554548009868409;True;5.66;6.15;jan2023-401_120-034_SPEAKER_00_6.TextGrid;VDFKL6T
jan2023-401_120-034_SPEAKER_00;reality;NOUN;4;oOoo;oOoo;oooO;[30, 36, 32.3, 78];oooO;oooO;oooO;[194.0615739574801, 132.27969592965792, 126.41121950761958, 211.53370030139985];[45, 14, 12, 70];[72.03062426124583, 69.93936101189534, 64.26704885824705, 77.45194445754957];[29, 20, 2, 77];[0.03000000000000025, 0.1200000000000001, 0.16000000000000014, 0.1999999999999993];[16, 74, 83, 87];193.3321214973177;234.04183010976655;14.876070999571928;False;6.48;7.18;jan2023-401_120-034_SPEAKER_00_6.TextGrid;OcifNZQ
jan2023-401_120-034_SPEAKER_00;reality;NOUN;4;oOoo;oOoo;oooO;[84, 78.7, 52.3, 85.3];oooO;Oooo;oooO;[224.35460767271587, 224.49201970384502, 222.3989615493607, 255.34965169549477];[80, 81, 79, 92];[82.46451752979677, 80.60800473235265, 76.82234858335124, 77.90257190588912];[94, 90, 71, 79];[0.13, 0.09999999999999998, 0.02999999999999997, 0.19000000000000006];[78, 65, 7, 85];250.3051729484232;266.5062077581235;4.055472338813628;False;0.06;0.76;jan2023-401_120-034_SPEAKER_00_7.TextGrid;fKqC1Or
jan2023-401_120-034_SPEAKER_00;understand;VERB;3;ooO;ooO;ooO;[52.7, 52, 56.3];Ooo;Ooo;ooO;[229.33036713622892, 204.00732503792278, 216.93443362047836];[84, 62, 73];[75.22267809067917, 74.575333590581, 74.08820234263986];[58, 51, 45];[0.03000000000000025, 0.04999999999999982, 0.0600000000000005];[16, 43, 51];207.65049205042195;228.29586292240646;7.085019555056088;True;4.43;4.97;jan2023-401_120-034_SPEAKER_00_7.TextGrid;PeKrsmn
jan2023-401_120-034_SPEAKER_00;buzzes;NOUN;2;Oo;Oo;oO;[42.3, 74.3];oO;oO;Oo;[172.606108899536, 264.7768064147768];[23, 95];[71.74747645443382, 76.02062498459722];[27, 65];[0.1299999999999999, 0.08999999999999986];[77, 63];189.6254213563113;343.5643123459917;61.67622093112402;False;5.04;5.68;jan2023-401_120-034_SPEAKER_00_7.TextGrid;Y65wE1j
jan2023-401_120-034_SPEAKER_00;cannot;AUX+PART;2;Oo/oO;;Oo;[75.7, 70.7];oO;Oo;Oo;[209.4437429166654, 403.3373353130836];[69, 98];[78.90283282492325, 74.71114943600594];[84, 56];[0.1200000000000001, 0.08000000000000007];[74, 58];373.4566822201013;416.7934310751038;17.236020194922045;True;6.4;6.72;jan2023-401_120-034_SPEAKER_00_7.TextGrid;oEXCCDH
jan2023-401_120-034_SPEAKER_00;really;ADV;2;Oo;Oo;oO;[63, 71];oO;oO;OO;[225.06246208755297, 262.5012435760568];[81, 95];[77.15773166766792, 78.57768702711843];[73, 83];[0.040000000000000036, 0.040000000000000036];[35, 35];258.82531417231246;265.4113600543721;2.4937589321406874;False;6.72;6.96;jan2023-401_120-034_SPEAKER_00_7.TextGrid;QHRmvSt
jan2023-401_120-034_SPEAKER_00;buzzes;NOUN;2;Oo;Oo;Oo;[91.3, 55.3];Oo;Oo;Oo;[259.8755825396579, 219.44158443062548];[94, 75];[81.85776932036583, 79.528743009908];[93, 86];[0.20000000000000018, 0.02999999999999936];[87, 5];215.88701215127233;223.03721750113107;3.5752795174244314;False;7.52;8.06;jan2023-401_120-034_SPEAKER_00_7.TextGrid;B84105Z
jan2023-401_120-034_SPEAKER_00;buzzes;NOUN;2;Oo;Oo;Oo;[52.3, 27];Oo;Oo;Oo;[117.0492296899445, 102.07667202244475];[10, 6];[79.94135052278043, 76.72898269896392];[89, 70];[0.08000000000000007, 0.02999999999999936];[58, 5];100.69124417009229;104.30266171675737;1.9469186761931538;False;9.25;9.52;jan2023-401_120-034_SPEAKER_00_7.TextGrid;AT3FTyZ
jan2023-401_120-034_SPEAKER_00;buzzes;NOUN;2;Oo;Oo;Oo;[96, 51.7];Oo;Oo;oO;[498.9774247650471, 123.03975380567464];[99, 11];[84.6474608738807, 74.50568452056604];[97, 50];[0.2599999999999998, 0.3000000000000007];[92, 94];113.68533683136337;170.7696021136435;11.897095811399318;True;9.85;10.52;jan2023-401_120-034_SPEAKER_00_7.TextGrid;pzdB1J7
jan2023-401_120-034_SPEAKER_00;basis;NOUN;2;Oo;Oo;Oo;[86.3, 40];oO;Oo;Oo;[224.3307071159724, 230.94349214904858];[80, 85];[79.60287496491749, 65.75439314566657];[87, 5];[0.25, 0.03999999999999915];[92, 30];224.1597766781599;240.21213114760812;7.008651244985815;False;12.0;12.46;jan2023-401_120-034_SPEAKER_00_7.TextGrid;Gs4DkwU
jan2023-401_120-034_SPEAKER_00;many;ADJ;2;Oo;Oo;Oo;[64, 29.3];Oo;Oo;Oo;[140.80353347632723, 136.09107283369627];[17, 15];[79.78339451875236, 74.35282408747953];[88, 49];[0.20999999999999908, 0.03374099999999913];[87, 24];134.4902473172156;136.79698454249623;1.0946821165432359;False;14.87;15.173741;jan2023-401_120-034_SPEAKER_00_7.TextGrid;igwLiJs
jan2023-401_120-034_SPEAKER_00;maybe;ADV;2;Oo;Oo;Oo;[98.3, 73.7];Oo;Oo;Oo;[338.9157892468769, 311.14332577120473];[98, 97];[87.95122481823456, 80.5197901340345];[99, 89];[0.5100000000000002, 0.040000000000000036];[98, 35];305.68327742386657;315.7251655621885;3.89704910751822;False;3.85;4.53;jan2023-401_120-034_SPEAKER_00_8.TextGrid;EJihCMO
jan2023-401_120-034_SPEAKER_00;maybe;ADV;2;Oo;Oo;Oo;[93.7, 55.3];oO;Oo;Oo;[256.19101788770433, 284.60850538689044];[93, 97];[81.57498347196317, 69.10399840518274];[92, 16];[0.34999999999999964, 0.0699999999999994];[96, 53];276.09396699495267;291.71304618425694;5.0291115253131204;True;5.41;5.89;jan2023-401_120-034_SPEAKER_00_8.TextGrid;uG3RHNs
jan2023-401_120-034_SPEAKER_00;middle;NOUN;2;Oo;Oo;oO;[69.3, 85.3];oO;Oo;oO;[201.38262626798024, 223.56854789893669];[57, 80];[79.78611408922298, 78.83282667657473];[88, 84];[0.08999999999999986, 0.25];[63, 92];168.92044767664476;286.05786008501616;47.45232981846964;True;10.05;10.63;jan2023-401_120-034_SPEAKER_00_8.TextGrid;rsOrtNC
jan2023-401_120-034_SPEAKER_00;challenge;NOUN;2;Oo;Oo;Oo;[66, 50.7];oO;oO;Oo;[128.58870645211704, 156.67980155017216];[12, 19];[83.39051435582591, 85.9628066964764];[96, 98];[0.22999999999999987, 0.040000000000000036];[90, 35];146.71518241970128;166.75769956738682;8.20300093833366;False;0.83;1.27;jan2023-401_120-034_SPEAKER_00_9.TextGrid;qkzMOMq
jan2023-401_120-034_SPEAKER_00;cannot;AUX+PART;2;Oo/oO;;Oo;[89.3, 49.3];oO;Oo;Oo;[219.84839592409804, 236.83692078246196];[76, 88];[83.11590610457395, 74.55502523612813];[95, 51];[0.3899999999999999, 0.030000000000000027];[97, 9];236.5222133262804;237.16824492964875;0.2802583565418929;True;1.33;1.84;jan2023-401_120-034_SPEAKER_00_9.TextGrid;MbpGS1w
jan2023-401_120-034_SPEAKER_00;animal;NOUN;3;Ooo;Ooo;Ooo;[80.3, 48.7, 46];Ooo;Ooo;Ooo;[250.3097845139361, 234.6366206190346, 195.0015505141899];[92, 87, 47];[77.91273089950403, 73.91413787511436, 77.32974887707138];[79, 43, 75];[0.10999999999999943, 0.03000000000000025, 0.03000000000000025];[70, 16, 16];189.58652189923967;202.79697934044913;5.851178008476129;False;7.61;7.89;jan2023-401_120-034_SPEAKER_00_9.TextGrid;XdpwoXB
jan2023-401_120-034_SPEAKER_00;testing;NOUN;2;Oo;Oo;Oo;[59.3, 38];Oo;oO;Oo;[188.3609142300053, 150.6877486847963];[36, 18];[74.20257597319717, 77.13408145729215];[47, 72];[0.3100000000000005, 0.030000000000001137];[95, 24];147.76638985804593;153.93915076810296;2.991673701634678;False;7.89;8.39;jan2023-401_120-034_SPEAKER_00_9.TextGrid;GzaZhCB
jan2023-401_120-034_SPEAKER_01;really;ADV;2;Oo;Oo;Oo;[50, 11];Oo;Oo;Oo;[170.78468668479806, 116.69309637962996];[86, 18];[71.40325661110285, 68.63895400413159];[1, 0];[0.07000000000000028, 0.03000000000000025];[63, 15];113.86438006321079;119.89612334256141;2.6495703703691733;True;4.68;5.05;jan2023-401_120-034_SPEAKER_01_0.TextGrid;7f6vdge
jan2023-401_120-034_SPEAKER_01;about;ADP;2;oO;oO;oO;[8.3, 25.7];oO;OO;Oo;[112.59157089755101, 144.0399717778995];[10, 69];[68.63895400413159, 61.39917738489556];[0, 0];[0.03000000000000025, 0.02999999999999936];[15, 8];141.5528242903498;146.5271192654492;2.4871474875496915;False;5.05;5.28;jan2023-401_120-034_SPEAKER_01_0.TextGrid;SJ6dLTX
jan2023-401_120-034_SPEAKER_01;animal;NOUN;3;Ooo;Ooo;ooO;[21.7, 7, 25.7];ooO;OOO;ooO;[111.3015549068725, 109.7751966551676, 113.84109075081157];[7, 6, 12];[66.95641705959065, 68.86300491499571, 68.79169589319648];[0, 0, 0];[0.0600000000000005, 0.03000000000000025, 0.08000000000000007];[58, 15, 65];111.64576642301314;115.2788685947966;1.1379423293247182;False;7.67;8.01;jan2023-401_120-034_SPEAKER_01_0.TextGrid;qBL6Raq
jan2023-401_120-034_SPEAKER_01;tasting;VERB;2;Oo;Oo;Oo;[23, 22];Oo;Oo;oO;[114.15813140667112, 100.78460225737714];[13, 3];[70.94751591029416, 66.35980205866313];[1, 0];[0.05999999999999872, 0.07000000000000028];[55, 63];94.89395418562724;110.88453867057645;6.440179483446898;False;8.01;8.66;jan2023-401_120-034_SPEAKER_01_0.TextGrid;Az6aF8j
jan2023-401_120-034_SPEAKER_01;archive;NOUN;2;Oo;Oo;oO;[35, 45.7];oO;Oo;oO;[121.56600449489412, 135.55741870367223];[29, 58];[72.10154273039082, 70.80768611505503];[2, 1];[0.10000000000000142, 0.129999999999999];[74, 78];131.5817370190422;152.11593912046044;6.691636178770741;True;10.87;11.43;jan2023-401_120-034_SPEAKER_01_0.TextGrid;gEP00VF
jan2023-401_120-034_SPEAKER_01;method;NOUN;2;Oo;Oo;oO;[20, 29];Oo;Oo;oO;[114.67718034641895, 112.604773649126];[13, 10];[72.51123238025033, 71.58272364876026];[2, 1];[0.040000000000000924, 0.10999999999999943];[45, 76];109.68372057905887;118.19310392931818;3.18677693559413;True;11.83;12.39;jan2023-401_120-034_SPEAKER_01_0.TextGrid;HSrQuth
jan2023-401_120-034_SPEAKER_01;completely;ADV;3;oOo;oOo;ooO;[28.7, 20.7, 50];Ooo;ooO;ooO;[131.42775933706324, 121.63585462637715, 130.00211231315112];[51, 29, 49];[71.75295526041708, 69.45521813212193, 75.03632472987256];[2, 0, 6];[0.030000000000001137, 0.030000000000001137, 0.3100000000000005];[33, 33, 95];75.65021809328314;254.24395723233465;47.74605307285115;True;12.88;13.68;jan2023-401_120-034_SPEAKER_01_0.TextGrid;VirLIVX
jan2023-401_120-034_SPEAKER_01;outdated;ADJ;3;Ooo;Ooo;Ooo;[44, 32.7, 15.7];Ooo;Ooo;Ooo;[124.75922036892537, 113.43891021407642, 109.74137976317937];[38, 12, 6];[75.09215850961616, 74.07121106534524, 67.42227845672187];[6, 5, 0];[0.20999999999999908, 0.14000000000000057, 0.03999999999999915];[88, 81, 41];107.81002367626768;111.49147466361373;1.66635874169706;True;13.71;14.54;jan2023-401_120-034_SPEAKER_01_0.TextGrid;8bcAwXM
jan2023-401_120-034_SPEAKER_01;about;ADP;2;oO;oO;oO;[19.3, 26];Oo;oO;oO;[116.39042621147517, 109.27949121282138];[17, 5];[69.72102019289012, 71.3995247929463];[0, 1];[0.03999999999999915, 0.09999999999999787];[41, 72];106.27385631912607;114.20926125610015;2.6205684292533893;False;16.32;16.71;jan2023-401_120-034_SPEAKER_01_0.TextGrid;3ucD7lq
jan2023-401_120-034_SPEAKER_01;experience;NOUN;4;oOoo;oOoo;ooOo;[37.7, 39, 45, 42.7];ooOo;ooOo;ooOO;[159.76352994035668, 154.61072392770248, 166.21163234110927, 161.38739240408165];[80, 78, 85, 81];[66.28161768906837, 75.20447571864582, 77.79629805562914, 75.36762598647516];[0, 6, 9, 6];[0.030000000000001137, 0.030000000000001137, 0.03999999999999915, 0.03999999999999915];[33, 33, 41, 41];158.31198326715287;165.091747621175;3.0024082397889913;False;21.84;22.6;jan2023-401_120-034_SPEAKER_01_0.TextGrid;fhkk1lb
jan2023-401_120-034_SPEAKER_01;without;ADP;2;oO;oO;Oo;[32.7, 15.3];Oo;Oo;Oo;[117.20027908831607, 114.35005625518679];[20, 13];[73.7240203486831, 60.735181212490545];[4, 0];[0.10000000000000142, 0.030000000000001137];[74, 33];113.47442692641853;115.42030605427234;0.8152430266249834;False;22.6;22.9;jan2023-401_120-034_SPEAKER_01_0.TextGrid;GnfLWNL
jan2023-401_120-034_SPEAKER_01;animal;NOUN;3;Ooo;Ooo;Ooo;[39.3, 16.3, 32];ooO;Ooo;Ooo;[123.28190000729744, 115.95209604849448, 126.98397496186834];[34, 16, 43];[72.9008995716838, 68.00466365852249, 71.66840142302557];[3, 0, 1];[0.14000000000000057, 0.030000000000001137, 0.05000000000000071];[81, 33, 52];122.61711989299877;130.7420569997903;2.627577949851577;False;23.14;23.45;jan2023-401_120-034_SPEAKER_01_0.TextGrid;ZDFDUyc
jan2023-401_120-034_SPEAKER_01;testing;NOUN;2;Oo;Oo;Oo;[44.3, 42.7];oO;Oo;Oo;[123.48364614011145, 146.95585485685046];[35, 73];[72.58790565842075, 70.1322398718042];[2, 0];[0.3200000000000003, 0.05999999999999872];[96, 55];140.1238493955194;169.45447500618218;11.52868532629213;True;23.45;24.36;jan2023-401_120-034_SPEAKER_01_0.TextGrid;2B33wdz
jan2023-401_120-034_SPEAKER_01;because;SCONJ;2;oO/oo;oo;Oo;[35.7, 35];OO;Oo;OO;[146.47024890013836, 146.68542591581283];[72, 72];[71.81909100147648, 66.66464397300294];[2, 0];[0.030000000000001137, 0.030000000000001137];[33, 33];145.4000758342479;147.78594931147197;1.0747080693917208;False;24.36;24.55;jan2023-401_120-034_SPEAKER_01_0.TextGrid;tij5IBC
jan2023-401_120-034_SPEAKER_01;wasting;VERB;2;Oo;Oo;Oo;[21.7, 20.3];Oo;oO;OO;[119.86789559478777, 117.06400234966384];[24, 19];[70.22649447981017, 70.59859183497561];[0, 1];[0.03999999999999915, 0.03999999999999915];[41, 41];112.94737631973058;119.87077313748743;3.179564824058336;False;25.91;26.69;jan2023-401_120-034_SPEAKER_01_0.TextGrid;KAq9oCp
jan2023-401_120-034_SPEAKER_01;money;NOUN;2;Oo;Oo;oO;[3.7, 31.7];oO;oO;oO;[112.70696443441297, 129.70714403509402];[11, 48];[62.834655275460605, 75.45987788383171];[0, 6];[0.010000000000001563, 0.03999999999999915];[0, 41];128.41049660873094;130.47819281981882;0.9023563650135208;False;26.69;26.8;jan2023-401_120-034_SPEAKER_01_0.TextGrid;PwtDr4J
jan2023-401_120-034_SPEAKER_01;nothing;PRON;2;Oo;Oo;Oo;[34.3, 11.3];Oo;Oo;Oo;[132.54158899962962, 93.70703660761524];[54, 1];[72.38481456732836, 64.10646136970189];[2, 0];[0.04999999999999716, 0.030000000000001137];[47, 33];86.21252249917526;107.37679786885903;9.37411837408865;False;27.32;27.71;jan2023-401_120-034_SPEAKER_01_0.TextGrid;nqaheml
jan2023-401_120-034_SPEAKER_01;because;SCONJ;2;oO/oo;oo;Oo;[37.7, 27.3];Oo;Oo;oO;[135.56122200183205, 100.3492591401059];[58, 3];[76.71305599254588, 72.9722288534339];[8, 3];[0.04999999999999716, 0.10999999999999943];[47, 76];99.71316177397917;101.49447058871645;0.46610755988397357;False;27.71;28.22;jan2023-401_120-034_SPEAKER_01_0.TextGrid;v5zb47X
jan2023-401_120-034_SPEAKER_01;any;DET;2;Oo;Oo;oO;[18, 37.3];oO;oO;oO;[117.52131044186257, 138.38164712245248];[21, 62];[70.29267493742175, 77.77150666954107];[0, 9];[0.030000000000001137, 0.03999999999999915];[33, 41];137.1794900432625;139.36690079416553;0.901759938894678;False;29.98;30.13;jan2023-401_120-034_SPEAKER_01_0.TextGrid;EDX0sQW
jan2023-401_120-034_SPEAKER_01;solution;NOUN;3;oOo;oOo;oOo;[16.7, 36, 15.3];Ooo;oOo;oOo;[127.32609494152382, 115.28213459276932, 106.63702086403404];[44, 15, 4];[72.3500725275044, 74.15530296639318, 71.69531648077381];[2, 5, 1];[0.029999999999997584, 0.2099999999999973, 0.03999999999999915];[4, 88, 41];96.21512319529609;117.89963535321326;9.418905846569553;False;30.13;31.39;jan2023-401_120-034_SPEAKER_01_0.TextGrid;3hMWpQw
jan2023-401_120-034_SPEAKER_01;replace;VERB;2;oO/oO;oO;oO;[17, 21.3];oO;oO;oO;[115.82746132166731, 117.26877660042138];[16, 20];[71.81948471123623, 72.77732154818928];[2, 3];[0.030000000000001137, 0.03999999999999915];[33, 41];116.85953996582991;117.7747583087499;0.3780684224667379;True;31.91;32.32;jan2023-401_120-034_SPEAKER_01_0.TextGrid;0QfFvV5
jan2023-401_120-034_SPEAKER_01;animal;NOUN;3;Ooo;Ooo;oOo;[38, 38.7, 34.7];oOo;oOo;Ooo;[127.82113775296676, 143.66748264527772, 140.93432554453938];[45, 68, 65];[72.99646918924658, 76.13272458088353, 75.59576141634561];[3, 7, 6];[0.0899999999999963, 0.03999999999999915, 0.030000000000001137];[66, 41, 33];137.98715391640053;143.3616350060847;2.377519842182162;False;33.07;33.48;jan2023-401_120-034_SPEAKER_01_0.TextGrid;ZfARo0x
jan2023-401_120-034_SPEAKER_01;testing;NOUN;2;Oo;Oo;Oo;[35.3, 14.7];Oo;oO;Oo;[112.22104113335739, 109.86733824762243];[9, 6];[74.05294873001003, 74.61994271438928];[4, 5];[0.240000000000002, 0.030000000000001137];[93, 33];108.97003172113745;110.24868296992872;0.603871446404704;False;33.88;35.98;jan2023-401_120-034_SPEAKER_01_0.TextGrid;iSZVeac
jan2023-401_120-034_SPEAKER_01;okay;INTJ;2;oO;oO;oO;[30.3, 57];oO;OO;oO;[125.01151970675562, 146.34459668892245];[38, 72];[73.82631706386064, 73.43924425175074];[4, 4];[0.04999999999999999, 0.3];[49, 95];93.7398871705686;192.8615600169349;37.97247288272162;True;0.13;0.61;jan2023-401_120-034_SPEAKER_01_1.TextGrid;yG3x6JD
jan2023-401_120-034_SPEAKER_01;okay;INTJ;2;oO;oO;Oo;[42.3, 25];Oo;oO;oO;[163.95736945029614, 110.83358384617698];[83, 7];[69.512387159839, 73.40867362760676];[0, 4];[0.040000000000000036, 0.07999999999999996];[44, 64];101.0695860944662;124.28817944460845;7.178507790062041;True;0.64;0.86;jan2023-401_120-034_SPEAKER_01_1.TextGrid;5V8gfhq
jan2023-401_120-034_SPEAKER_01;correct;VERB;2;oO;oO;oO;[42, 42.7];OO;Oo;oO;[128.53191987095212, 128.39886079451855];[46, 46];[73.40750051610742, 73.13043695368198];[4, 3];[0.10999999999999988, 0.13000000000000012];[76, 79];126.97711652004342;129.65999992442386;0.8381760639329983;False;1.22;1.72;jan2023-401_120-034_SPEAKER_01_1.TextGrid;nXBfK1Q
